"obs","Customer","I.tend.to.plan.things.very.carefully.","I.sometimes.have.trouble.controlling.my.spending.","I.think.it.is.important.to.purchase.products.that.are.made.locally.","I.carefully.consider.the.health.benefits.of.what.I.eat.","How.many.times.in.the.last.week.did.you.do.the.following....Make.eat.lunch.at.home","How.many.times.in.the.last.week.did.you.do.the.following....Bring.lunch.to.work","How.many.times.in.the.last.week.did.you.do.the.following....Buy.lunch.at.work","How.many.times.in.the.last.week.did.you.do.the.following....Buy.lunch.at.restaurant","How.many.times.in.the.last.week.did.you.do.the.following....Skipped.lunch","How.many.times.in.the.last.week.did.you.do.the.following....Other","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Second.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Third.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Fourth.most.frequent","Please.specify.the.top.five.restaurants.you.have.visited.in.the.last.six.months.in.order.of.visit.frequency....Fifth.most.frequent","Have.you.ever.visited.Sticks.Kebob.Shop.","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Convenient.place.to.eat","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Variety.of.menu.options","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Good.value.for.money","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Healthy.menu.options","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Food.taste.and.satisfaction","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Friendly.staff","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Pleasant.ambiance","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Consistency...reliability","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Part.of.community","Please.indicate.how.important.the.following.factors.are.when.you.visit.a.restaurant....Other..please.specify.","What.is.your.gender.","What.is.your.age.","What.is.your.approximate.average.annual.household.income.","How.would.you.best.describe.your.household.type.","How.many.children..by.age..currently.live.in.your.household....less.than.12.years.old","How.many.children..by.age..currently.live.in.your.household....12.17.years.old","How.many.children..by.age..currently.live.in.your.household....18.and.older","Please.indicate.your.best.answers.to.the.following....Comments.","What.is.your.profession....Accountant","What.is.your.profession....Lawyer","What.is.your.profession....General.purpose.contractor","What.is.your.profession....Design","What.is.your.profession....Educator","What.is.your.profession....Homemaker","What.is.your.profession....Business.professional","What.is.your.profession....Other..please.specify.","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Soccer","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Football","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Tennis","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Lacrosse","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Swimming","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Music","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Hiking","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Visiting.local.attractions","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Visiting.children.s.museums","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Attending.local.sporting.events","If.you.have.children.living.at.home..in.what.activities.do.they.participate...Please.check.all.that.apply....Other..please.specify.","In.what.activities.or.hobbies.do.you.participate.yourself....Volunteer.work","In.what.activities.or.hobbies.do.you.participate.yourself....Tennis","In.what.activities.or.hobbies.do.you.participate.yourself....Swimming","In.what.activities.or.hobbies.do.you.participate.yourself....Skiing...snow.boarding","In.what.activities.or.hobbies.do.you.participate.yourself....Running","In.what.activities.or.hobbies.do.you.participate.yourself....Hiking","In.what.activities.or.hobbies.do.you.participate.yourself....Golf","In.what.activities.or.hobbies.do.you.participate.yourself....Gardening","In.what.activities.or.hobbies.do.you.participate.yourself....Fishing","In.what.activities.or.hobbies.do.you.participate.yourself....Camping","In.what.activities.or.hobbies.do.you.participate.yourself....Bicycling","In.what.activities.or.hobbies.do.you.participate.yourself....Yoga","In.what.activities.or.hobbies.do.you.participate.yourself....Book.clubs","In.what.activities.or.hobbies.do.you.participate.yourself....Eating.out","In.what.activities.or.hobbies.do.you.participate.yourself....Attending.local.sports.events","In.what.activities.or.hobbies.do.you.participate.yourself....Visiting.museums","In.what.activities.or.hobbies.do.you.participate.yourself....Kid.s.activities","In.what.activities.or.hobbies.do.you.participate.yourself....Other..please.specify.","In.the.last.month..how.many.times.have.you.used.coupons.when.you.visited.a.restaurant.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Valpak.or.other.direct.mail.items","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Coupon.from.coupon.site.or.blog...e.g...print.at.home.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Groupon.or.other.social...daily.deal.offers","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Store.receipt.offer...from.previous.visit.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Loyalty.card.reward...e.g...10th.visit.free.meal.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Offers.mentioned.in.media..radio..tv..newspaper..etc.","How.do.you.find.restaurant.coupons...Please.check.all.that.apply....Other..please.specify.","segmentnumber"
249,0,1,4,2,2,6,1,1,1,3,NA,"McDonald's","Herb Cottage","Pinara","Ruby Tuesday","Wendy's",2,2,1,2,2,1,2,2,1,2,NA,1,4,2,1,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,"Retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,14,15,16,17,"Movies",2,NA,NA,3,NA,NA,6,NA,"2"
250,0,2,3,2,4,3,6,1,1,1,NA,"Subway","Chick-Fil-A","Arby's","McDonald's","Wendy's",2,1,3,1,5,1,5,3,1,5,NA,2,3,1,1,"0","0","0",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don't have children",1,NA,NA,NA,NA,NA,7,NA,9,10,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,3,NA,NA,6,NA,"1"
251,0,1,2,2,2,3,1,1,1,5,NA,"none",NA,NA,NA,NA,2,1,2,1,3,1,1,3,2,3,NA,2,3,2,3,"0","0","0",NA,NA,NA,3,NA,NA,NA,NA,"damaged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",2,1,2,NA,NA,5,NA,NA,"3"
252,0,3,2,2,2,7,1,1,2,1,"don't work full time","Casa Grande Broad Street","Subway Midlothian Tnpk",NA,NA,NA,2,2,3,1,1,1,1,1,1,5,NA,1,3,1,1,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,"Pet care",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no children",1,NA,NA,NA,NA,6,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,"3"
253,0,3,3,2,1,6,6,1,1,2,NA,"Applebees","Ocharlies","Con Papa Grande","Burger King","Chillis",2,2,2,1,3,1,1,1,1,3,NA,1,2,2,2,"1","0","0",NA,NA,2,NA,NA,NA,NA,NA,"Interpreter",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,17,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
254,0,2,3,2,2,4,5,1,1,2,NA,"Vietnam Gardens","Subway","Little Szechuan","Chicken Fiesta",NA,2,2,1,1,1,1,1,1,1,2,NA,1,3,3,2,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,7,"Healthcare professional",NA,NA,NA,NA,5,6,7,8,9,NA,NA,NA,NA,3,NA,5,6,NA,8,NA,10,11,NA,NA,NA,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
255,0,3,3,3,3,2,4,2,1,3,NA,"ruby tuesday","CiCi's Pizza","burger king","mcDonalds",NA,2,2,2,1,2,1,2,2,2,3,NA,2,3,2,1,"0","0","0",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,2,1,NA,3,4,5,6,NA,"1"
257,0,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
258,0,2,3,3,3,7,1,1,1,1,NA,"apple bees",NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,NA,2,2,1,1,"0",NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"1"
260,0,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
261,0,1,2,1,1,3,1,1,6,4,NA,"Panera","Denney's","K & L Barbecue","Sagebrush","Croakers'",2,2,1,1,1,2,2,2,2,4,NA,1,4,2,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Civil Service Management Analyst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,8,NA,NA,NA,NA,13,14,15,16,17,"Attending Plays & Concerts, Attending & watching most college & pro sports events, Weight Machines",2,1,NA,NA,4,5,6,NA,"3"
264,0,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
265,0,1,4,1,1,2,1,1,4,2,NA,"Chinese","Don Papa Grande","Cafeteria","Subway","Subway",2,1,1,1,1,1,1,1,1,1,NA,1,3,1,1,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,"semi retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",1,NA,NA,NA,NA,NA,NA,8,NA,10,11,NA,NA,14,NA,NA,NA,NA,2,1,NA,3,NA,NA,6,"gift cards given to me by friends","2"
266,1,1,2,1,1,7,1,1,2,1,NA,"shangra la buffet","subway",NA,NA,NA,2,1,1,1,1,1,1,1,1,1,NA,1,3,1,2,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,8,9,NA,NA,NA,NA,14,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
267,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
268,1,2,2,2,2,4,3,3,3,6,NA,"Maggiano's","Plaza Azteca","Olive Garden","Sticks Kebob",NA,1,1,1,1,1,1,1,1,1,1,NA,1,2,1,2,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,5,1,2,3,4,5,NA,NA,"3"
269,1,3,3,2,1,5,3,NA,2,NA,NA,"Jersey Mikes","Noodles and Company","Five Guys","Chicken Fiesta","Q Barbecue",1,1,2,2,2,2,2,3,2,3,NA,1,2,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,NA,NA,5,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,12,NA,14,NA,NA,17,NA,3,1,2,3,4,5,6,NA,"4"
270,1,2,3,1,1,2,5,1,2,1,NA,"Arbys","bar at Ellwood Thompson","bar at Whole Foods","Sticks","chic fil a",1,2,2,2,2,2,2,3,2,2,NA,1,3,1,2,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,8,9,10,11,12,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
271,1,1,3,2,1,4,1,1,1,3,NA,"Kroger","Panara","Moes",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,"2","3","5",NA,NA,NA,NA,4,NA,NA,NA,"Freelance",1,NA,NA,NA,NA,6,7,8,9,NA,NA,1,NA,NA,NA,5,6,NA,NA,NA,10,11,12,NA,14,NA,16,17,NA,2,NA,NA,NA,4,NA,NA,NA,"2"
272,1,3,3,2,3,5,1,1,4,1,NA,"Chick-fil-a","Pizza Bella","Sticks","Aromas","River Run",1,2,2,2,1,1,1,1,1,1,"Local owner, local restaurant",2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Dog catcher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N/A",1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,"work out regularly",3,1,NA,NA,4,NA,NA,NA,"1"
273,1,1,4,1,1,2,1,7,1,2,NA,"Sticks","Chipotle","Ukrops","Chick-fi-A","Taco Bell",1,1,3,2,1,1,2,2,1,5,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,14,NA,NA,NA,NA,2,NA,NA,NA,4,5,NA,NA,"2"
274,1,2,3,1,1,3,1,1,5,2,NA,"sticks","riverside lunch","tiptop","aqui mexico","beer run",1,2,2,1,2,1,2,2,1,3,NA,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Self Employed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
275,1,2,3,2,1,1,4,1,3,1,NA,"Rapture","Rev soup","Panera","Sticks","Citizen burger",1,2,1,1,1,1,2,2,1,1,NA,1,3,2,2,NA,NA,"2",NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,6,7,NA,NA,10,NA,NA,NA,NA,NA,5,6,NA,8,NA,NA,NA,12,NA,14,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"4"
278,1,2,2,2,1,5,1,1,3,1,NA,"O'Charlie's","Dairy Bar",NA,NA,NA,1,2,2,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
279,1,2,3,2,2,1,4,1,3,NA,NA,"Applebees","McDonalds","Wendy's","Chinese","Sticks",1,2,2,1,2,1,1,1,1,2,NA,1,3,1,1,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,6,7,NA,NA,10,11,NA,NA,14,15,16,NA,NA,2,1,NA,NA,NA,NA,NA,NA,"4"
280,1,3,4,2,2,6,1,1,3,NA,NA,"Chipotle","Boar's Head Cafe","Sticks","Bodo's","Duner's",1,1,1,1,1,1,2,1,1,3,NA,1,3,2,2,"2",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,5,NA,NA,8,9,10,"Martial Arts",1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,14,15,NA,17,"Gym",2,1,NA,NA,4,5,6,NA,"4"
281,1,1,3,1,1,2,1,2,5,2,NA,"Basil","Tara Thai",NA,NA,NA,1,2,1,2,1,1,2,2,1,3,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Student",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
283,1,2,2,1,2,5,NA,1,2,NA,NA,"Kebobs","Starbucks","Chick fil a","outback",NA,1,2,2,1,1,1,1,1,1,1,NA,1,3,2,2,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,1,NA,NA,NA,5,NA,7,8,9,NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA,NA,NA,NA,13,14,NA,16,NA,"Crossfit",1,NA,NA,NA,NA,NA,NA,NA,"3"
284,1,2,4,2,2,2,5,NA,3,NA,NA,"Bodos","Voccellis","Boylan heights","Mellow mushroom","Whole foods",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
285,1,1,3,2,1,5,NA,NA,3,1,NA,"Aztec","Wendys","Chilis","The Grille","McDonalds",1,1,2,2,2,2,2,2,1,2,NA,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"Retired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,14,NA,16,NA,NA,2,NA,NA,NA,4,5,NA,NA,"2"
286,1,1,3,2,1,2,NA,NA,6,NA,NA,"Westhampton pharmacy lunch counter","Sticks","Chipotle","Vietnam 1",NA,1,2,2,2,2,1,2,2,2,2,NA,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,13,14,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
287,1,2,1,1,1,1,6,1,3,1,NA,"Mexican","Thai 99","Sticks","bodos","chik fil a",1,2,2,2,1,1,2,NA,1,3,NA,1,1,1,2,"0","0","0",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,14,15,16,NA,NA,2,NA,NA,3,4,NA,NA,NA,"3"
288,1,3,2,2,2,3,4,3,3,NA,NA,"Panera bread","Cracker barrel","Outback","Travinia Italian kitchen","Mcdonalds",1,1,1,1,1,1,2,2,2,2,"Looking for low carb options",1,3,2,2,"0","0","1","Looking for low carb",NA,NA,NA,NA,NA,NA,7,"Healthcare",NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,"Gym, concerts",2,NA,NA,NA,NA,5,NA,NA,"3"
289,1,1,4,2,1,1,1,4,2,1,NA,"Chipotle","Sticks","Panera","Aromas","Feast",1,1,2,1,1,1,1,2,2,2,NA,1,1,1,1,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"2"
290,1,3,3,2,1,2,6,2,1,1,NA,"Chick fil a","Wild wings","Bodos","Christians",NA,1,1,2,1,1,1,1,1,1,2,NA,1,3,3,2,"2",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,4,5,6,7,8,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,14,15,16,17,NA,2,NA,NA,NA,NA,5,NA,"Attractions book","4"
291,1,1,4,1,1,3,2,1,3,NA,"Two free work lunches","Wild wing cafe","Subway","Bodo's","Sticks","Zazu's",1,2,2,1,1,1,4,2,1,4,NA,1,2,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,4,1,NA,3,NA,5,NA,"Attractions coupon book","2"
292,1,1,4,3,3,1,3,1,4,1,NA,"sticks kebab shop","panera","starbucks","five guys","chipotle",1,1,2,1,1,1,2,1,1,2,NA,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,NA,NA,11,12,13,14,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"1"
293,1,1,2,1,2,NA,NA,5,NA,NA,NA,"maharaja","Now and Zen","Bodos","afgan kebab palace","mas",1,3,1,1,2,1,2,2,1,2,NA,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,NA,NA,NA,10,NA,12,NA,14,NA,NA,NA,NA,2,1,NA,3,NA,NA,NA,NA,"3"
294,1,1,2,2,1,2,3,1,3,2,NA,"Qdoba","CiCi's","Panera","Uno's",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,"0","0","0",NA,NA,NA,NA,4,NA,NA,NA,"Animal welfare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cooking",2,1,NA,NA,4,5,NA,NA,"3"
295,1,2,2,2,1,1,3,1,2,2,NA,"Qdoba","Panera","Cici's Buffet","Unos","South of the Border",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,"0","0","0",NA,NA,NA,NA,NA,NA,6,NA,"Animal Welfare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,12,13,14,NA,NA,NA,NA,2,NA,2,3,4,5,NA,NA,"3"
296,1,3,2,1,2,6,1,1,2,2,NA,"Sticks","Feast","Clementines","Speakeasy","Subway",1,1,1,1,1,1,2,2,2,3,NA,1,2,2,2,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,16,17,NA,2,1,2,3,4,5,NA,NA,"3"
298,1,2,2,3,1,6,4,1,1,1,NA,"Sub Way","Arbys","McDonalds","Fire House Subs","Five Guys",1,1,2,1,2,1,2,2,1,2,NA,2,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,"Logistics Management Specialist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,16,NA,NA,2,1,2,NA,NA,5,NA,NA,"3"
299,1,1,4,2,2,2,1,2,5,2,"I work for dominoes.   Eat free za often","Mcdondalds","Wendys","Dominoes","Wing place","Chinese buffet place",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
300,1,1,3,2,1,7,1,1,1,1,NA,"ruby tuesdays","red robin","applebees",NA,NA,1,4,1,1,1,1,2,2,1,4,NA,1,3,3,2,NA,"2",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,4,5,NA,7,8,NA,10,"field hockey",NA,NA,3,NA,5,6,NA,NA,NA,NA,NA,NA,NA,14,15,16,NA,"exercise.",2,1,2,NA,4,5,6,NA,"2"
301,1,1,3,1,1,5,1,1,4,1,NA,"Peking (local buffet)","Domino's pizza","Subway","Sticks","Plaza Azteca",1,2,3,1,2,1,2,2,2,2,NA,1,3,3,2,NA,"2",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,3,4,5,6,"Tide Radio save program  note:  Valpak restaurant coupons are usually not worth much, Groupons are the best deals","2"
302,1,1,2,2,2,1,5,1,3,1,NA,"Chipotle","Take it Away","Panera","Sticks","Christian's",1,2,2,2,1,1,2,2,2,4,NA,1,3,3,2,"0","0","0",NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,NA,10,11,NA,NA,14,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
303,1,3,2,2,2,1,1,5,3,4,NA,"Wendys","Hardee's","Mcdonalds",NA,NA,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"3"
